pair_index,pair,fixed,moving,group,landmarks,method,initialization_seconds,solver_seconds,total_seconds,tuning_seconds,inner_iterations,failed_subproblems,accepted_steps,subproblems,min_jacobian,nonpositive_jacobian_fraction,initial_tre,median_tre,mean_tre,p95_tre,median_rtre,landmark_improvement
102,S40,S40_1,S40_2,S,10,manual_external,0.0061337668448686,5.114115620031953,5.1202493868768215,3.602355718612671e-05,457,0,24,24,0.3349366327863181,0.0,0.6476754311508938,0.915080022058516,1.0295013404627853,1.9672498782532333,0.0025275753473668,-0.4128682022584089
102,S40,S40_1,S40_2,S,10,predict_pair_full,0.0061337668448686,3.033838108181953,3.039971875026822,0.034584529697895,240,0,24,24,0.3349064075050775,0.0,0.6476754311508938,0.9150969430132824,1.0295009430222692,1.96724909635214,0.0025276220853428,-0.4128943279286945
103,S41,S41_1,S41_2,S,10,manual_external,0.0064578000456094,5.750336356461048,5.756794156506658,3.857724368572235e-05,472,0,24,24,0.0505504156839087,0.0,2.307643814711837,2.194049527817868,2.221626652236315,3.00899064409583,0.0060602628881998,0.049225225388219
103,S41,S41_1,S41_2,S,10,predict_pair_full,0.0064578000456094,3.4547817800194025,3.461239580065012,0.0428335815668106,248,0,24,24,0.0505873486152509,0.0,2.307643814711837,2.1940668449613048,2.2216087999347733,3.00897387065114,0.0060603107205027,0.0492177211350383
104,S42,S42_1,S42_2,S,10,manual_external,0.0062723830342292,5.008972696959972,5.015245079994202,3.654509782791138e-05,440,0,24,24,0.3514202023197326,0.0,1.8960954981120128,1.7506154152509836,1.745348297075117,2.19858508819347,0.0048354376225534,0.0767261369518625
104,S42,S42_1,S42_2,S,10,predict_pair_full,0.0062723830342292,2.9816582445055246,2.987930627539754,0.032711885869503,240,0,24,24,0.351450895034005,0.0,1.8960954981120128,1.7505616972723297,1.7453001696006425,2.198586117663718,0.004835289246198,0.0767544677921117
105,S43,S43_1,S43_2,S,10,manual_external,0.0059898644685745,4.65175280161202,4.657742666080594,3.395974636077881e-05,421,0,22,22,0.0512846549120007,0.0,1.3606909490669197,1.12640873307501,1.3974733873564058,2.4521744474733933,0.0031112939591604,0.1721788596840406
105,S43,S43_1,S43_2,S,10,predict_pair_full,0.0059898644685745,3.0030239075422287,3.0090137720108032,0.0335925668478012,250,0,22,22,0.05128149122526,0.0,1.3606909490669197,1.126387910881162,1.397447045410272,2.452077103801707,0.0031112364454321,0.1721941623461642
106,S44,S44_1,S44_2,S,10,manual_external,0.0060054045170545,4.112696344032884,4.118701748549938,3.106147050857544e-05,405,0,21,21,0.0519358476416372,0.0,1.7881510360707926,1.3781194992926105,1.4392791846873538,2.3716659784437626,0.0038065532938875,0.2293047558666737
106,S44,S44_1,S44_2,S,10,predict_pair_full,0.0060054045170545,2.748265976086259,2.754271380603313,0.0339485108852386,239,0,21,21,0.0519412976342141,0.0,1.7881510360707926,1.3780681122589935,1.4392486211828934,2.37161378939723,0.003806411355919,0.2293334933908426
107,S45,S45_1,S45_2,S,10,manual_external,0.006863048300147,4.88563596457243,4.892499012872577,4.66424971818924e-05,400,0,24,24,0.5863953475445373,0.0,0.7897130681125628,0.7113744311921314,0.7961067534017489,1.2707424294259964,0.0019649128291354,0.0991988610604657
107,S45,S45_1,S45_2,S,10,predict_pair_full,0.006863048300147,3.249984048306942,3.256847096607089,0.0422469116747379,248,0,24,24,0.586413335368375,0.0,0.7897130681125628,0.7113691158531613,0.7960870900667876,1.2707193511491104,0.001964898147447,0.0992055917822742
108,S46,S46_1,S46_2,S,10,manual_external,0.0066513083875179,3.941754870116711,3.9484061785042286,3.0582770705223083e-05,369,0,18,19,0.1842642018463064,0.0,3.369850128463354,2.8617363926246835,3.027931526425351,3.616933082766044,0.0079045047234111,0.1507822949002242
108,S46,S46_1,S46_2,S,10,predict_pair_full,0.0066513083875179,2.5045949928462505,2.5112463012337685,0.0418896116316318,217,0,18,19,0.1841049994270347,0.0,3.369850128463354,2.86165197551668,3.027859215232672,3.616850005102077,0.0079042715518895,0.1508073456012303
109,S47,S47_1,S47_2,S,10,manual_external,0.0065561365336179,2.0214696899056435,2.028025826439261,2.3946166038513184e-05,308,0,14,15,0.0526860387316071,0.0,2.5613847913419154,2.405503005228488,2.37087622729174,3.3604283173391853,0.0066443261217253,0.0608584023147495
109,S47,S47_1,S47_2,S,10,predict_pair_full,0.0065561365336179,1.3871150277554989,1.3936711642891169,0.0408219527453184,188,0,14,15,0.0526848365041487,0.0,2.5613847913419154,2.4054648456111885,2.370856121870596,3.36041874960876,0.0066442207196778,0.0608733003563979
110,S48,S48_1,S48_2,S,10,manual_external,0.0062422752380371,4.960830574855208,4.9670728500932455,2.934783697128296e-05,377,0,16,18,0.0579809939131011,0.0,3.246501227035528,3.072212601174196,2.8812696332422054,4.612032024803119,0.0084858686075665,0.0536850639115346
110,S48,S48_1,S48_2,S,10,predict_pair_full,0.0062422752380371,3.182982938364148,3.189225213602185,0.0349042639136314,228,0,16,18,0.057983904260576,0.0,3.246501227035528,3.072199591159785,2.881257582304177,4.612015443697905,0.0084858326721391,0.0536890713070354
111,S49,S49_1,S49_2,S,10,manual_external,0.0064273569732904,3.7975394558161497,3.80396681278944,3.3857300877571106e-05,384,0,21,21,0.0577149890564107,0.0,4.079242558864972,3.781946945662348,3.865231068467109,5.931126193029796,0.0104462512943968,0.0728801018604474
111,S49,S49_1,S49_2,S,10,predict_pair_full,0.0064273569732904,2.564385339617729,2.57081269659102,0.0339517053216695,231,0,21,21,0.057823197166048,0.0,4.079242558864972,3.781945417077913,3.8651703043177728,5.93102035955154,0.0104462470722389,0.0728804765830614
112,S50,S50_1,S50_2,S,10,manual_external,0.0062324237078428,4.0949280969798565,4.101160520687699,2.888776361942292e-05,374,0,19,19,0.0528770059093922,0.0,1.0223798797512769,0.7957350105274841,0.7959650090615644,1.3831182410238845,0.0021979282108262,0.2216836165434994
112,S50,S50_1,S50_2,S,10,predict_pair_full,0.0062324237078428,2.851330978795886,2.857563402503729,0.0338124707341194,236,0,19,19,0.0528796522949882,0.0,1.0223798797512769,0.7957243439181518,0.7959634003733489,1.3831197369857433,0.0021978987482021,0.2216940496609184
113,S51,S51_1,S51_2,S,10,manual_external,0.0065499655902385,2.1036783140152693,2.110228279605508,2.4823471903800964e-05,321,0,17,17,0.0540553228497315,0.0,1.737356586260726,2.281994585709098,2.2291587441132394,3.4098287894014763,0.0063031790866636,-0.3134865943779978
113,S51,S51_1,S51_2,S,10,predict_pair_full,0.0065499655902385,1.38327244669199,1.3898224122822285,0.0401329547166824,187,0,17,17,0.0540668269423947,0.0,1.737356586260726,2.281937921334204,2.229216272404704,3.4099955059254827,0.0063030225719615,-0.313453979096056
114,S52,S52_1,S52_2,S,10,manual_external,0.0066330637782812,4.200214786455035,4.206847850233316,3.291666507720947e-05,390,0,21,21,0.0506158146931924,0.0,1.1382441880590095,1.1212418117070992,1.1920150162665288,1.9287863506642928,0.0030970222203436,0.0149373715510805
114,S52,S52_1,S52_2,S,10,predict_pair_full,0.0066330637782812,2.716650538146496,2.723283601924777,0.0379543006420135,230,0,21,21,0.0506249712524056,0.0,1.1382441880590095,1.121324931804544,1.19201079769799,1.9288160969623187,0.0030972518093458,0.0148643467130742
115,S53,S53_1,S53_2,S,10,manual_external,0.00662612169981,5.370411813259125,5.377037934958935,3.499351441860199e-05,417,0,21,22,0.0509466469660586,0.0,4.482901564746082,3.965434741767984,3.883642365897989,5.045864349837861,0.0109530695166283,0.1154312258489871
115,S53,S53_1,S53_2,S,10,predict_pair_full,0.00662612169981,3.626173341646792,3.632799463346601,0.0323816128075122,242,0,21,22,0.0509501616365983,0.0,4.482901564746082,3.965385689183544,3.883582306466729,5.045802233291363,0.0109529340267256,0.1154421679996747
116,S54,S54_1,S54_2,S,10,manual_external,0.0058839935809373,5.138440581038594,5.144324574619532,3.316253423690796e-05,441,0,23,23,0.0534402340208827,0.0,1.5529276590741956,1.733607915534162,1.6695917250742975,2.5914047787570667,0.0047884605976284,-0.1163481475798851
116,S54,S54_1,S54_2,S,10,predict_pair_full,0.0058839935809373,3.31104501709342,3.3169290106743574,0.0346460007131099,261,0,23,23,0.0534297212136665,0.0,1.5529276590741956,1.7336098906686428,1.6695880739480462,2.591452142683396,0.0047884660532182,-0.1163494194578564
117,S55,S55_1,S55_2,S,10,manual_external,0.0062026567757129,4.830549141392112,4.836751798167825,3.822147846221924e-05,414,0,24,24,0.6204761620094319,0.0,0.7155525536747125,0.5977811128506076,0.7116338278167316,1.4421565732492494,0.0016511526506324,0.1645881077778651
117,S55,S55_1,S55_2,S,10,predict_pair_full,0.0062026567757129,3.1926140785217285,3.198816735297441,0.0338823609054088,256,0,24,24,0.6204990400946591,0.0,0.7155525536747125,0.5979416313423465,0.7117357807554181,1.442305476007811,0.0016515960245153,0.1643637797520419
118,S56,S56_1,S56_2,S,10,manual_external,0.006110556423664,6.026306509971619,6.032417066395283,3.835558891296387e-05,433,0,24,24,0.3113021685131203,0.0,1.9183189797268247,1.853590114570841,1.8411929936590543,2.3615396540617573,0.0051198677326304,0.0337424932146414
118,S56,S56_1,S56_2,S,10,predict_pair_full,0.006110556423664,3.19042127020657,3.1965318266302347,0.0348583459854126,248,0,24,24,0.3113528949374518,0.0,1.9183189797268247,1.853584499857511,1.841152929035028,2.361560480212844,0.0051198522240293,0.0337454201070871
119,S57,S57_1,S57_2,S,10,manual_external,0.0062938798218965,5.072569742798805,5.078863622620702,3.95309180021286e-05,440,0,24,24,0.2803908445175497,0.0,1.4383302121626087,1.337616074391053,1.2640153671212069,1.703807851091608,0.0036946773313517,0.07002156870574
119,S57,S57_1,S57_2,S,10,predict_pair_full,0.0062938798218965,3.0704883821308613,3.076782261952758,0.0464061107486486,248,0,24,24,0.2803874136060824,0.0,1.4383302121626087,1.3375436514459589,1.2639379459227853,1.703761079358999,0.0036944772893377,0.0700719208046405
120,S58,S58_1,S58_2,S,10,manual_external,0.0060891434550285,5.9222673792392015,5.92835652269423,3.4304335713386536e-05,448,0,22,22,0.0518496885133899,0.0,3.024013346893896,2.8899218028236584,2.777846468273756,4.002132969967834,0.0079823566557635,0.044342246111091
120,S58,S58_1,S58_2,S,10,predict_pair_full,0.0060891434550285,3.938542475923896,3.944631619378925,0.0422511175274848,228,0,22,22,0.0518530596144523,0.0,3.024013346893896,2.8898814647228748,2.7778094532013875,4.002074769537224,0.0079822452364486,0.0443555853712583
121,S59,S59_1,S59_2,S,10,manual_external,0.0060307309031486,2.8603356704115868,2.8663664013147354,2.226978540420532e-05,289,0,15,15,0.0515176477320665,0.0,5.247439700933331,5.164458877018316,5.284788345366846,6.697097953792518,0.0142649370824168,0.0158135831272611
121,S59,S59_1,S59_2,S,10,predict_pair_full,0.0060307309031486,1.8625033255666488,1.868534056469798,0.0346628352999687,173,0,15,15,0.051510640084622,0.0,5.247439700933331,5.164437740558656,5.284793626535564,6.697115259642399,0.0142648787006435,0.0158176110839151
122,S60,S60_1,S60_2,S,10,manual_external,0.0061172824352979,3.8986865635961294,3.9048038460314274,2.7431175112724304e-05,343,0,18,18,0.052398291619441,0.0,5.4650856724268895,5.550822718535168,5.30890139735566,6.957105308215493,0.0153321265056272,-0.0156881431044775
122,S60,S60_1,S60_2,S,10,predict_pair_full,0.0061172824352979,2.628863060846925,2.6349803432822227,0.0341598726809024,206,0,18,18,0.0523958811806204,0.0,5.4650856724268895,5.550769777478321,5.308857306858999,6.9571002379697005,0.0153319802752354,-0.0156784559632283
123,S61,S61_1,S61_2,S,10,manual_external,0.0061423256993293,5.632009914144874,5.638152239844203,3.7692487239837646e-05,425,0,24,24,0.52136139516885,0.0,0.7861439380858097,0.9787190557944044,0.957910827993296,1.372474129956817,0.0027033550047996,-0.244961651903407
123,S61,S61_1,S61_2,S,10,predict_pair_full,0.0061423256993293,3.682406919077039,3.688549244776368,0.0427872370928525,248,0,24,24,0.5214006040425663,0.0,0.7861439380858097,0.9787601407367535,0.9579235480141624,1.3724566317429974,0.0027034684869924,-0.2450139132519448
124,S62,S62_1,S62_2,S,10,manual_external,0.0061976443976163,3.145384339615702,3.151581984013319,2.7019530534744263e-05,368,0,18,19,0.0504137927067297,0.0,3.8430486689255545,2.740962621722587,2.841473192127709,5.108404622442459,0.0075709111593706,0.2867738980552134
124,S62,S62_1,S62_2,S,10,predict_pair_full,0.0061976443976163,2.543708555400372,2.549906199797988,0.0423800982534885,217,0,18,19,0.0504310682196403,0.0,3.8430486689255545,2.741007298216948,2.8415212793129907,5.1085165991983486,0.007571034561918,0.2867622727810601
125,S63,S63_1,S63_2,S,10,manual_external,0.0064302701503038,2.9137737583369017,2.920204028487205,2.346187829971313e-05,333,0,16,17,0.0531701959084099,0.0,4.681956146294642,3.634265120425352,3.674084435604702,4.42421012030572,0.0100383340284473,0.2237720715729518
125,S63,S63_1,S63_2,S,10,predict_pair_full,0.0064302701503038,1.852321833372116,1.85875210352242,0.0492934994399547,187,0,16,17,0.0531717814905729,0.0,4.681956146294642,3.634224100557663,3.674060364723038,4.424162930249893,0.0100382207259996,0.2237808328399109
126,S64,S64_1,S64_2,S,10,manual_external,0.0062606278806924,3.9082082360982895,3.914468863978982,2.9688701033592224e-05,404,0,20,21,0.1620520347104549,0.0,3.200643868196269,2.8541311530045776,3.0791811421210142,4.054908636999458,0.007883498018302,0.108263439939621
126,S64,S64_1,S64_2,S,10,predict_pair_full,0.0062606278806924,2.6367314867675304,2.642992114648223,0.0412412192672491,231,0,20,21,0.1620601748991673,0.0,3.200643868196269,2.85410108928006,3.079134184350032,4.054789453458257,0.0078834149782103,0.1082728329635737
127,S65,S65_1,S65_2,S,10,manual_external,0.0064448229968547,5.80145724862814,5.807902071624994,3.191828727722168e-05,373,0,19,20,0.0533610185620555,0.0,0.4582166549845314,0.3644358056598122,0.4608038696906599,0.8163575363410146,0.0010066212089423,0.2046648638921263
127,S65,S65_1,S65_2,S,10,predict_pair_full,0.0064448229968547,3.7670592963695526,3.773504119366408,0.0426297318190336,228,0,19,20,0.0533926731714641,0.0,0.4582166549845314,0.3644329935442645,0.4608150414427632,0.8163723927642297,0.0010066134414971,0.2046710009792817
128,S66,S66_1,S66_2,S,10,manual_external,0.0060570146888494,4.810889557003975,4.816946571692824,3.878585994243622e-05,413,0,24,24,0.6099615349251237,0.0,0.9130127597870704,0.9486841303806888,0.9302563717863814,1.2503095637158523,0.0026203944601415,-0.0390699584537004
128,S66,S66_1,S66_2,S,10,predict_pair_full,0.0060570146888494,3.6416013315320015,3.647658346220851,0.0338667389005422,248,0,24,24,0.61002892510536,0.0,0.9130127597870704,0.9486066983064396,0.9301742271277396,1.2502509383496805,0.0026201805822322,-0.0389851490428581
129,S67,S67_1,S67_2,S,10,manual_external,0.0061497669667005,7.652499126270413,7.658648893237114,3.765523433685303e-05,438,0,23,23,0.05077622641106,0.0,2.1811980637643,2.3142948800337164,2.3751436084805344,3.2519149273658683,0.0063923968880357,-0.0610200506223894
129,S67,S67_1,S67_2,S,10,predict_pair_full,0.0061497669667005,3.584291558712721,3.590441325679421,0.0498540364205837,253,0,23,23,0.050772037021011,0.0,2.1811980637643,2.314284467354862,2.375140250176065,3.251855598029448,0.006392368126802,-0.0610152767877583
130,S68,S68_1,S68_2,S,10,manual_external,0.0062305238097906,2.448792250826955,2.455022774636745,2.7002766728401184e-05,340,0,18,18,0.0500216216288442,0.0,1.863055507955346,1.824482275633672,1.9705928495346527,3.1085120500766537,0.0050394679267782,0.0207042850617944
130,S68,S68_1,S68_2,S,10,predict_pair_full,0.0062305238097906,1.1461392045021055,1.1523697283118963,0.0218473374843597,198,0,18,18,0.0500199472457413,0.0,1.863055507955346,1.8244629531542629,1.970577948152644,3.108548965123285,0.0050394145554648,0.020714656454019
131,S69,S69_1,S69_2,S,10,manual_external,0.0047186650335788,2.6573989037424326,2.6621175687760115,2.7135014533996585e-05,416,0,18,20,0.3748866531754634,0.0,7.770967078489964,6.736247669094652,6.42954353923769,7.514182749095799,0.0186064312756597,0.1331519486500312
131,S69,S69_1,S69_2,S,10,predict_pair_full,0.0047186650335788,1.5954693853855133,1.6001880504190922,0.0220812931656837,220,0,18,20,0.3748867029867928,0.0,7.770967078489964,6.7361781394676665,6.429458564750408,7.514092730575616,0.0186062392253834,0.1331608960083564
132,S70,S70_1,S70_2,S,10,manual_external,0.0043908152729272,2.81649012118578,2.820880936458707,2.6594847440719604e-05,385,0,17,19,0.0521583887960219,0.0,3.302251201285582,3.154262042400494,3.120282802927052,4.876780310836656,0.0087125003117996,0.0448146279206229
132,S70,S70_1,S70_2,S,10,predict_pair_full,0.0043908152729272,2.673337070271373,2.6777278855443,0.0220786742866039,236,0,17,19,0.0521430537845878,0.0,3.302251201285582,3.1542381671970787,3.1202608604263835,4.876769571259582,0.008712434365244,0.0448218578985863
133,S71,S71_1,S71_2,S,10,manual_external,0.0064286310225725,2.915562011301517,2.92199064232409,2.7727335691452023e-05,273,0,13,14,0.0546069990933779,0.0,11.469189352817242,10.956553155405198,11.044874435750966,12.462231330873946,0.030263488416476,0.0446968117486942
133,S71,S71_1,S71_2,S,10,predict_pair_full,0.0064286310225725,1.9691373948007824,1.9755660258233547,0.0301608853042125,162,0,13,14,0.0546030415176753,0.0,11.469189352817242,10.95650799691366,11.044815289026854,12.462174106867838,0.030263363682587,0.0447007491230061
0,A01,A01_1,A01_2,A,10,fixed_1_1,0.0032585207372903,10.43869567848742,10.44195419922471,3.2514333724975586e-05,2627,0,23,23,0.0501588771844384,0.0,2.8060966092453903,2.71234836895475,2.936366193197482,4.840605690337926,0.0149837494111576,0.0334087714523905
0,A01,A01_1,A01_2,A,10,fixed_1_18,0.0032585207372903,6.5271794237196445,6.530437944456935,2.817809581756592e-05,1572,0,23,23,0.0501469255461395,0.0,2.8060966092453903,2.712255559231897,2.9364311721772127,4.840862824618876,0.0149832367050295,0.0334418457672757
0,A01,A01_1,A01_2,A,10,residual_balance,0.0032585207372903,5.812056364491582,5.815314885228872,2.8517097234725952e-05,1553,0,23,23,0.0501571542489869,0.0,2.8060966092453903,2.712339003495792,2.936370143291487,4.840623723757757,0.0149836976738174,0.033412108992134
0,A01,A01_1,A01_2,A,10,adaptive_bb_proxy,0.0032585207372903,1.7994449809193611,1.8027035016566515,2.635642886161804e-05,618,0,23,23,0.050130015578974,0.0,2.8060966092453903,2.7121472584525583,2.936509516108544,4.841161376926396,0.0149826384220961,0.0334804405822162
1,A02,A02_1,A02_2,A,10,fixed_1_1,0.0027546864002943,2.468155972659588,2.470910659059882,1.0477378964424132e-05,1043,0,9,9,0.0519258388030371,0.0,2.353785970005294,2.6120799945234543,2.4954572625990785,3.540419073748714,0.0144298396650723,-0.1097355612653556
1,A02,A02_1,A02_2,A,10,fixed_1_18,0.0027546864002943,1.5214934069663286,1.524248093366623,1.1125579476356506e-05,624,0,9,9,0.0519076516616567,0.0,2.353785970005294,2.6124043093240266,2.495585724171878,3.540703801876468,0.014431631268156,-0.1098733455858949
1,A02,A02_1,A02_2,A,10,residual_balance,0.0027546864002943,1.463187674060464,1.4659423604607582,1.0376796126365662e-05,616,0,9,9,0.0519274462079221,0.0,2.353785970005294,2.612087024501576,2.4954611860426827,3.540421422639796,0.0144298785005816,-0.1097385479337318
1,A02,A02_1,A02_2,A,10,adaptive_bb_proxy,0.0027546864002943,0.6977366488426924,0.7004913352429867,1.0211020708084106e-05,279,0,9,9,0.0518960588039724,0.0,2.353785970005294,2.612754719301349,2.495733536974668,3.540999865531063,0.014433567028087,-0.1100222163760973
2,A03,A03_1,A03_2,A,10,fixed_1_1,0.0013537388294935,6.555111275985837,6.5564650148153305,2.179667353630066e-05,1658,0,16,16,0.0535170998880752,0.0,0.9512163106547572,0.7701947463669773,0.8768355216536292,1.5635170020459692,0.0042547650624245,0.1903053619465228
2,A03,A03_1,A03_2,A,10,fixed_1_18,0.0013537388294935,4.330540053546429,4.331893792375922,2.1714717149734497e-05,1001,0,16,16,0.0534957064863882,0.0,0.9512163106547572,0.7701363038828015,0.8768120689756191,1.5634851342118643,0.0042544422102615,0.1903668016879581
2,A03,A03_1,A03_2,A,10,residual_balance,0.0013537388294935,3.988161640241742,3.989515379071236,2.0479783415794373e-05,1009,0,16,16,0.0535211207015836,0.0,0.9512163106547572,0.7701951717080476,0.8768345134842228,1.5635171372128085,0.0042547674121242,0.1903049147915849
2,A03,A03_1,A03_2,A,10,adaptive_bb_proxy,0.0013537388294935,3.0271328575909138,3.028486596420408,1.987069845199585e-05,497,0,16,16,0.0535092346424325,0.0,0.9512163106547572,0.7700945021487009,0.8767926758463407,1.563473332536836,0.0042542112861236,0.1904107472486391
3,A04,A04_1,A04_2,A,10,fixed_1_1,0.0023013688623905,10.015927210450172,10.018228579312565,3.1754374504089355e-05,2640,0,24,24,0.3359759107065126,0.0,1.811185217284561,1.7494761516351856,1.9696887346246723,3.614855067826161,0.0096645816433233,0.0340710961316587
3,A04,A04_1,A04_2,A,10,fixed_1_18,0.0023013688623905,6.2886808924376965,6.290982261300087,3.30805778503418e-05,1589,0,24,24,0.3359630914845148,0.0,1.811185217284561,1.7491895304919889,1.969489632400331,3.614220048442867,0.0096629982702453,0.0342293467293675
3,A04,A04_1,A04_2,A,10,residual_balance,0.0023013688623905,5.749263655394316,5.751565024256706,2.853013575077057e-05,1546,0,24,24,0.3359780695104609,0.0,1.811185217284561,1.7494573473852186,1.9696749727377945,3.6148210792116657,0.0096644777635368,0.0340814784215468
3,A04,A04_1,A04_2,A,10,adaptive_bb_proxy,0.0023013688623905,2.942668691277504,2.9449700601398945,2.819299697875977e-05,750,0,24,24,0.3359614479989224,0.0,1.811185217284561,1.7488465293716509,1.9692406139875724,3.613452057255913,0.0096611034388535,0.0344187261020922
4,A05,A05_1,A05_2,A,10,fixed_1_1,0.0022187829017639,9.289892284199595,9.29211106710136,2.752244472503662e-05,2272,0,20,20,0.0525684819279257,0.0,2.65376260290049,3.031844557287604,3.045149614862356,5.090891794684791,0.0167487331715749,-0.1424701493542557
4,A05,A05_1,A05_2,A,10,fixed_1_18,0.0022187829017639,5.386942259967327,5.389161042869091,2.390332520008087e-05,1360,0,20,20,0.0528330599159089,0.0,2.65376260290049,3.0321639512740663,3.045283897490235,5.091227763993071,0.0167504975907444,-0.1425905045006104
4,A05,A05_1,A05_2,A,10,residual_balance,0.0022187829017639,6.063029088079929,6.065247870981693,2.432242035865784e-05,1365,0,20,20,0.0525749571572441,0.0,2.65376260290049,3.031858789239728,3.045157513208273,5.090911757067774,0.0167488117927456,-0.1424755122876653
4,A05,A05_1,A05_2,A,10,adaptive_bb_proxy,0.0022187829017639,2.1363650001585484,2.1385837830603123,2.278946340084076e-05,586,0,20,20,0.0530922281928024,0.0,2.65376260290049,3.032493851027405,3.0454337055538128,5.091595424065047,0.0167523200466248,-0.1427148184663653
5,A06,A06_1,A06_2,A,10,fixed_1_1,0.0022424738854169,5.252279492095113,5.25452196598053,2.43503600358963e-05,2117,0,17,18,0.0503298904848305,0.0,0.7675757292473512,1.263037303683182,1.85756152073933,4.367051291833842,0.0069773612681714,-0.6454888495758089
5,A06,A06_1,A06_2,A,10,fixed_1_18,0.0022424738854169,3.475583635270596,3.4778261091560125,2.218782901763916e-05,1264,0,17,18,0.0506595982601826,0.0,0.7675757292473512,1.2629526012695491,1.8577762732023857,4.367220337073173,0.0069768933490225,-0.6453784990131148
5,A06,A06_1,A06_2,A,10,residual_balance,0.0022424738854169,3.348952481523156,3.351194955408573,2.0464882254600525e-05,1267,0,17,18,0.0503511473288464,0.0,0.7675757292473512,1.263019712238764,1.8575669731972928,4.367048979148891,0.0069772640882524,-0.6454659313883939
5,A06,A06_1,A06_2,A,10,adaptive_bb_proxy,0.0022424738854169,1.1286246851086617,1.1308671589940786,2.0369887351989743e-05,543,0,17,18,0.0510127553702429,0.0,0.7675757292473512,1.2628149451527624,1.8579728588953472,4.367361239457649,0.0069761328992284,-0.645199160204524
6,A07,A07_1,A07_2,A,10,fixed_1_1,0.0012157205492258,9.572083979845049,9.573299700394273,3.072991967201233e-05,2514,0,24,24,0.0934733635011156,0.0,1.0076297425817398,0.7469130373526797,0.8072523736924164,1.3256008599427318,0.0041261505755368,0.2587425660558564
6,A07,A07_1,A07_2,A,10,fixed_1_18,0.0012157205492258,7.477292764931917,7.478508485481143,3.0741095542907715e-05,1520,0,24,24,0.0935812578786288,0.0,1.0076297425817398,0.7469384783952202,0.8072219209402671,1.3255391094061015,0.0041262911187689,0.2587173176521369
6,A07,A07_1,A07_2,A,10,residual_balance,0.0012157205492258,7.349235462024808,7.350451182574034,2.935156226158142e-05,1517,0,24,24,0.0934921619969242,0.0,1.0076297425817398,0.7469104596427512,0.8072503652945023,1.325598446547417,0.0041261363355668,0.2587451242474416
6,A07,A07_1,A07_2,A,10,adaptive_bb_proxy,0.0012157205492258,3.885213347151876,3.886429067701101,2.7982518076896667e-05,686,0,24,24,0.0937793364110144,0.0,1.0076297425817398,0.7469325323491933,0.8071843292420414,1.3254831806562457,0.0041262582711949,0.2587232186748792
7,A08,A08_1,A08_2,A,10,fixed_1_1,0.0022083837538957,8.0733159519732,8.075524335727096,2.639926970005036e-05,2579,0,20,20,0.0504262886999609,0.0,1.7633895969742772,2.851594845956832,3.3832589428477062,5.893606790724138,0.0157529847872865,-0.6171099403377116
7,A08,A08_1,A08_2,A,10,fixed_1_18,0.0022083837538957,5.922078168019652,5.924286551773548,2.779066562652588e-05,1534,0,20,20,0.0505151269873941,0.0,1.7633895969742772,2.851589798379996,3.3835994478360982,5.894218923133322,0.0157529569031005,-0.6171070779090997
7,A08,A08_1,A08_2,A,10,residual_balance,0.0022083837538957,4.492940088734031,4.495148472487927,2.609379589557648e-05,1424,0,20,20,0.0504340725275475,0.0,1.7633895969742772,2.8515826596296967,3.3832598123290354,5.89359585842989,0.0157529174667041,-0.6171030295976481
7,A08,A08_1,A08_2,A,10,adaptive_bb_proxy,0.0022083837538957,2.181618893519044,2.18382727727294,2.471543848514557e-05,625,0,20,20,0.0506180739545784,0.0,1.7633895969742772,2.8515225685894894,3.383921089162853,5.894764479606148,0.0157525855074696,-0.6170689525903263
8,A09,A09_1,A09_2,A,10,fixed_1_1,0.0021739602088928,7.410927476361394,7.413101436570287,2.508610486984253e-05,2532,0,20,20,0.0515464519527464,0.0,2.252655026249822,2.4806050235081685,2.603362199893396,4.274852424172813,0.0137035361997503,-0.1011917025025939
8,A09,A09_1,A09_2,A,10,fixed_1_18,0.0021739602088928,5.865238588303328,5.86741254851222,2.4614855647087097e-05,1508,0,20,20,0.0514993730414918,0.0,2.252655026249822,2.48112948863673,2.603716744595709,4.2751507122985135,0.0137064334876323,-0.1014245233839317
8,A09,A09_1,A09_2,A,10,residual_balance,0.0021739602088928,3.8348942287266254,3.8370681889355183,2.458691596984864e-05,1400,0,20,20,0.0515454572928698,0.0,2.252655026249822,2.480629818986943,2.6033757068255934,4.274839424385365,0.0137036731767126,-0.1012027097267298
8,A09,A09_1,A09_2,A,10,adaptive_bb_proxy,0.0021739602088928,2.288784246891737,2.29095820710063,2.3815780878067017e-05,648,0,20,20,0.0514598271065308,0.0,2.252655026249822,2.481678991773856,2.604077796419904,4.275363049745192,0.0137094690922772,-0.101668459153378
9,A10,A10_1,A10_2,A,10,fixed_1_1,0.002171030268073,10.201917976140976,10.204089006409047,2.991408109664917e-05,2690,0,24,24,0.4681711085269097,0.0,1.9705159719486296,1.496600446614767,1.6183350605207312,2.5686764475078574,0.0082676275353759,0.240503265175755
9,A10,A10_1,A10_2,A,10,fixed_1_18,0.002171030268073,5.082823915407062,5.084994945675135,2.959184348583221e-05,1623,0,24,24,0.4681847140803762,0.0,1.9705159719486296,1.4961362457813547,1.6178432356400727,2.568037376493127,0.0082650631638357,0.2407388384164801
